best accommodations in  chicago river  from  10 jul 2019  to  21 aug 2019,/->available hotels#find hotels{'city address landmark airport hotel'= 'chicago river'|0|'chicago river'; 'check out date'= '21 aug'|1|'21 aug 2019'; 'check in date'= '10 jul'|1|'10 jul 2019')}
apartments in  chicago river  for  me my wife and my daughter  from  30 oct 2019  to  october 1 2019  with special offer code and use points,/->available hotels#find hotels{'city address landmark airport hotel'= 'chicago river'|0|'chicago river'; 'adults'= '3'|1|'me my wife and my daughter'; 'use points'= 'true'|1|'use points'; 'check out date'= '1 oct'|1|'october 1  2019'; 'special rates'= 'special offer code'|1|'special offer code'; 'check in date'= '30 oct'|1|'30 oct 2019')}
find me hotels  for  a group of 5 friends  with check in on  14 nov 2019  and check out on  november 7 2019 for one room,hotel-info->hotel-rates#book now{'adults'= '5'|1|'a group of 5 friends'; 'check out date'= '7 nov'|1|'november 7  2019'; 'rooms'= '1'|1|'one room'; 'check in date'= '14 nov'|1|'14 nov 2019')}
chalets  in the period from  september 17 2019  to  26 sep 2019 for four rooms with veteran,/hotels-location->available hotels#find hotels{'check out date'= '26 sep'|1|'26 sep 2019'; 'rooms'= '4'|1|'four rooms'; 'special rates'= 'veteran'|1|'veteran'; 'check in date'= '17 sep'|1|'september 17  2019')}
search hotels from  10 dec 2019  to  28 aug 2019  in  chicago river for three rooms with aaa / caa member and use points,/->available hotels#find hotels{'city address landmark airport hotel'= 'chicago river'|0|'chicago river'; 'use points'= 'true'|1|'use points'; 'check out date'= '28 aug'|1|'28 aug 2019'; 'special rates'= 'aaa / caa member'|1|'aaa / caa member'; 'rooms'= '3'|1|'three rooms'; 'check in date'= '10 dec'|1|'10 dec 2019')}
what is available  for  just 1 person  and  four small kids of age 17 months,hotel-info->hotel-rates#book now{'age of children'= '17'|1|'17 months'; 'adults'= '1'|1|'just 1 person'; 'children'= '4'|1|'four small kids')}
apartments for  a party of size 1  from  december 30 2019  to  26 sep 2019  with senior,/hotels-location->available hotels#find hotels{'adults'= '1'|1|'a party of size 1'; 'check out date'= '26 sep'|1|'26 sep 2019'; 'special rates'= 'senior'|1|'senior'; 'check in date'= '30 dec'|1|'december 30  2019')}
where can I stay in  brooklyn bride ny  on  july 12 2019,/->available hotels#find hotels{'city address landmark airport hotel'= 'brooklyn bride ny'|0|'brooklyn bride ny'; 'check in date'= '12 jul'|1|'july 12  2019')}
some bigger photos of rooms,hotel-info->hotel-info#photos and reviews{'photos and reviews'= 'gallery / rooms'|1|'rooms')}
show only what is available in  new delhi,/->/hotels-location#view hotels by location{'view hotels by location'= 'new delhi'|1|'new delhi')}
I want to  go with hyatt regency chicago,available hotels->hotel-rates#select hotel{'select hotel'= 'hyatt regency chicago'|1|'hyatt regency chicago')}
pictures of the activities,hotel-info->hotel-info#photos and reviews{'photos and reviews'= 'gallery / activities'|1|'activities')}
